ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,pred_XGBoost,pred_LightGBM,pred_DynamicRidge,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,fallback_DynamicRidge,nonfinite_DynamicRidge,catastrophic_DynamicRidge,residual_guard_DynamicRidge,residual_nonfinite_DynamicRidge,residual_raw_min_DynamicRidge,residual_raw_max_DynamicRidge,safety_limit_DynamicRidge,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
24,1,2023-01-11,2023-01-10,development,direct,winter_test_like,3.3267118606494415,13.760048,10.850887,2119.6807,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,3.3267118606494415,0.0,False,,,
25,1,2023-01-11,2023-01-10,development,direct,winter_test_like,31.092936093031327,30.835796,30.65998,22.20835,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,31.092936093031327,40.0,True,45.7,75.0,30.678571428571427
26,1,2023-01-11,2023-01-10,development,direct,winter_test_like,0.6192140310856261,1.7536778,0.89721596,5.315286,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,0.6192140310856261,0.0,False,5.666666666666667,5.666666666666667,5.454545454545454
27,1,2023-01-11,2023-01-10,development,direct,winter_test_like,21.088571509718804,22.392954,26.037334,20.404894,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,21.088571509718804,35.0,True,33.4,52.0,26.416666666666668
28,1,2023-01-11,2023-01-10,development,direct,winter_test_like,19.141638892041954,19.957832,19.740238,7.197643,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,19.141638892041954,28.0,True,4.7,6.0,5.107142857142857
1,2,2023-01-12,2023-01-10,development,direct,winter_test_like,49.954063186398805,61.24871,49.438114,31.855228,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,49.954063186398805,36.0,True,60.6,57.0,81.92857142857143
2,2,2023-01-12,2023-01-10,development,direct,winter_test_like,70.74868913463779,63.52986,60.329758,38.080833,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,70.74868913463779,49.0,True,63.0,89.0,67.25
3,2,2023-01-12,2023-01-10,development,direct,winter_test_like,7.018079220479745,11.956531,11.060266,10.71706,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,7.018079220479745,10.0,True,37.4,15.0,54.67857142857143
4,2,2023-01-12,2023-01-10,development,direct,winter_test_like,65.29846929179884,72.64005,77.65073,35.699097,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,65.29846929179884,52.0,True,87.3,88.0,95.82142857142857
5,2,2023-01-12,2023-01-10,development,direct,winter_test_like,85.68814050866597,82.16305,79.74355,66.18728,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,85.68814050866597,74.0,True,88.0,117.0,116.03571428571429
6,2,2023-01-12,2023-01-10,development,direct,winter_test_like,21.744371441723537,23.991283,22.447184,14.00609,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,21.744371441723537,26.0,True,13.5,21.0,17.0
7,2,2023-01-12,2023-01-10,development,direct,winter_test_like,9.653561274385535,10.749122,9.894537,9.464321,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,9.653561274385535,18.0,True,13.8,21.0,14.892857142857142
8,2,2023-01-12,2023-01-10,development,direct,winter_test_like,15.562990878593352,17.612188,15.575216,15.710301,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,15.562990878593352,27.0,True,17.5,13.0,20.821428571428573
9,2,2023-01-12,2023-01-10,development,direct,winter_test_like,26.19476443605916,28.31107,26.775969,22.639036,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,26.19476443605916,44.0,True,46.5,81.0,38.392857142857146
10,2,2023-01-12,2023-01-10,development,direct,winter_test_like,49.24207244655857,41.87418,41.149258,32.47125,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,49.24207244655857,44.0,True,41.8,89.0,32.142857142857146
11,2,2023-01-12,2023-01-10,development,direct,winter_test_like,25.426831783117258,51.054214,51.957947,25.670115,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,25.426831783117258,45.0,True,61.7,33.0,74.64285714285714
12,2,2023-01-12,2023-01-10,development,direct,winter_test_like,10.556369725665617,18.871246,14.045051,12.813247,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,10.556369725665617,21.0,True,22.1,34.0,26.785714285714285
13,2,2023-01-12,2023-01-10,development,direct,winter_test_like,38.5417041144623,37.200222,32.53635,29.868542,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,38.5417041144623,50.0,True,31.3,41.0,40.42857142857143
14,2,2023-01-12,2023-01-10,development,direct,winter_test_like,40.71094459054673,40.427155,34.916286,22.980234,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,40.71094459054673,32.0,True,20.0,36.0,24.607142857142858
15,2,2023-01-12,2023-01-10,development,direct,winter_test_like,39.769974169885884,39.175392,38.41673,32.491062,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,39.769974169885884,45.0,True,37.7,48.0,32.17857142857143
16,2,2023-01-12,2023-01-10,development,direct,winter_test_like,33.18990573739548,44.369057,45.6421,34.96939,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,33.18990573739548,46.0,True,62.3,47.0,70.89285714285714
17,2,2023-01-12,2023-01-10,development,direct,winter_test_like,14.520684406159162,19.395754,17.67342,13.384056,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,14.520684406159162,20.0,True,11.1,13.0,17.392857142857142
18,2,2023-01-12,2023-01-10,development,direct,winter_test_like,15.95939657745722,19.800623,18.213913,20.049883,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,15.95939657745722,19.0,True,38.8,73.0,35.285714285714285
19,2,2023-01-12,2023-01-10,development,direct,winter_test_like,90.51456032316379,59.19194,56.95621,54.06602,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,90.51456032316379,58.0,True,44.8,105.0,38.607142857142854
20,2,2023-01-12,2023-01-10,development,direct,winter_test_like,28.630897108448217,34.403614,32.770893,26.414497,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,28.630897108448217,36.0,True,46.7,68.0,40.5
21,2,2023-01-12,2023-01-10,development,direct,winter_test_like,14.687262419724705,24.34464,21.188057,19.981438,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,14.687262419724705,25.0,True,20.5,29.0,20.5
22,2,2023-01-12,2023-01-10,development,direct,winter_test_like,6.586234075318158,3.8101215,5.873527,7.3451734,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,6.586234075318158,3.0,True,10.8,7.0,17.428571428571427
23,2,2023-01-12,2023-01-10,development,direct,winter_test_like,34.76131663574686,34.879322,33.89191,25.63118,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,34.76131663574686,26.0,True,30.9,39.0,37.785714285714285
24,2,2023-01-12,2023-01-10,development,direct,winter_test_like,3.312198876488957,14.342044,9.787813,1965.7413,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,3.312198876488957,0.0,False,,,
25,2,2023-01-12,2023-01-10,development,direct,winter_test_like,23.483554639287146,26.249628,26.503246,17.365067,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,23.483554639287146,37.0,True,31.1,56.0,30.678571428571427
26,2,2023-01-12,2023-01-10,development,direct,winter_test_like,0.23804455494637855,1.7273432,0.88472337,2.2631302,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,0.23804455494637855,1.0,False,2.857142857142857,0.0,5.454545454545454
27,2,2023-01-12,2023-01-10,development,direct,winter_test_like,20.33644045117264,24.617249,22.293327,17.045376,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,20.33644045117264,21.0,True,27.666666666666668,38.0,26.416666666666668
28,2,2023-01-12,2023-01-10,development,direct,winter_test_like,17.457190619560507,19.88648,17.122845,6.329634,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,17.457190619560507,11.0,True,4.5,7.0,5.107142857142857
1,3,2023-01-13,2023-01-10,development,direct,winter_test_like,51.42586558620284,54.929806,50.954697,29.206278,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,51.42586558620284,45.0,True,75.8,68.0,81.92857142857143
2,3,2023-01-13,2023-01-10,development,direct,winter_test_like,63.120930115495426,50.409534,52.605854,30.785078,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,63.120930115495426,46.0,True,77.5,120.0,67.25
3,3,2023-01-13,2023-01-10,development,direct,winter_test_like,5.947521725777309,8.473545,8.830612,9.30315,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,5.947521725777309,4.0,True,30.6,13.0,54.67857142857143
4,3,2023-01-13,2023-01-10,development,direct,winter_test_like,52.94411463356157,62.21934,70.54088,33.874664,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,52.94411463356157,47.0,True,78.3,81.0,95.82142857142857
5,3,2023-01-13,2023-01-10,development,direct,winter_test_like,68.15833649221254,67.69954,73.51088,55.412647,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,68.15833649221254,61.0,True,99.1,143.0,116.03571428571429
6,3,2023-01-13,2023-01-10,development,direct,winter_test_like,9.860736237572805,12.372705,10.782392,8.221509,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,9.860736237572805,18.0,True,10.6,13.0,17.0
7,3,2023-01-13,2023-01-10,development,direct,winter_test_like,7.732925040604606,9.642405,9.263615,11.291339,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,7.732925040604606,10.0,True,19.3,34.0,14.892857142857142
8,3,2023-01-13,2023-01-10,development,direct,winter_test_like,11.87503669539847,13.719241,11.910183,11.894327,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,11.87503669539847,22.0,True,13.5,10.0,20.821428571428573
9,3,2023-01-13,2023-01-10,development,direct,winter_test_like,19.140811740252236,23.798738,22.456795,17.190405,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,19.140811740252236,33.0,True,24.5,36.0,38.392857142857146
10,3,2023-01-13,2023-01-10,development,direct,winter_test_like,44.99562373772488,38.522526,42.496414,29.151737,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,44.99562373772488,28.0,True,31.0,63.0,32.142857142857146
11,3,2023-01-13,2023-01-10,development,direct,winter_test_like,25.308363986227672,47.497807,45.085804,23.980288,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,25.308363986227672,29.0,True,51.8,50.0,74.64285714285714
12,3,2023-01-13,2023-01-10,development,direct,winter_test_like,9.17057773086253,17.73782,13.653133,13.36706,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,9.17057773086253,22.0,True,26.7,42.0,26.785714285714285
13,3,2023-01-13,2023-01-10,development,direct,winter_test_like,32.75591969615264,30.567945,26.992874,25.809748,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,32.75591969615264,28.0,True,27.1,36.0,40.42857142857143
14,3,2023-01-13,2023-01-10,development,direct,winter_test_like,35.46466016499194,34.069016,29.249641,21.025333,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,35.46466016499194,41.0,True,19.8,35.0,24.607142857142858
15,3,2023-01-13,2023-01-10,development,direct,winter_test_like,32.77840623407635,31.443722,32.12759,27.918505,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,32.77840623407635,35.0,True,32.3,55.0,32.17857142857143
16,3,2023-01-13,2023-01-10,development,direct,winter_test_like,28.65015516316823,33.765152,34.52349,29.355202,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,28.65015516316823,29.0,True,57.3,50.0,70.89285714285714
17,3,2023-01-13,2023-01-10,development,direct,winter_test_like,11.496475237745287,15.339431,16.488043,11.302559,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,11.496475237745287,10.0,True,9.9,10.0,17.392857142857142
18,3,2023-01-13,2023-01-10,development,direct,winter_test_like,12.603792066119864,16.024649,15.395431,16.884222,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,12.603792066119864,18.0,True,28.7,46.0,35.285714285714285
19,3,2023-01-13,2023-01-10,development,direct,winter_test_like,88.78623652460875,52.49053,56.54008,47.799026,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,88.78623652460875,47.0,True,33.8,74.0,38.607142857142854
20,3,2023-01-13,2023-01-10,development,direct,winter_test_like,25.625314541500046,31.316597,30.162899,25.41174,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,25.625314541500046,15.0,True,43.2,62.0,40.5
21,3,2023-01-13,2023-01-10,development,direct,winter_test_like,12.241813034341746,20.466862,18.674591,15.631911,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,12.241813034341746,24.0,True,15.1,18.0,20.5
22,3,2023-01-13,2023-01-10,development,direct,winter_test_like,4.639232366581304,2.8086913,3.472174,3.7985985,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,4.639232366581304,3.0,True,6.4,1.0,17.428571428571427
23,3,2023-01-13,2023-01-10,development,direct,winter_test_like,28.255779977923787,31.463522,27.522516,23.34307,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,28.255779977923787,28.0,True,31.1,56.0,37.785714285714285
24,3,2023-01-13,2023-01-10,development,direct,winter_test_like,3.3031045805370907,11.289098,7.411524,1894.8755,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,3.3031045805370907,0.0,False,,,
25,3,2023-01-13,2023-01-10,development,direct,winter_test_like,20.01843331789977,22.464664,21.414402,12.79245,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,20.01843331789977,23.0,True,19.0,33.0,30.678571428571427
26,3,2023-01-13,2023-01-10,development,direct,winter_test_like,2.104976341545081,1.8483135,0.8760812,8.883776,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,2.104976341545081,0.0,False,13.0,13.0,5.454545454545454
27,3,2023-01-13,2023-01-10,development,direct,winter_test_like,16.604351600335544,21.33803,16.840006,13.879629,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,16.604351600335544,3.0,True,20.0,23.0,26.416666666666668
28,3,2023-01-13,2023-01-10,development,direct,winter_test_like,13.844956942625226,15.834005,15.423603,4.856234,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,13.844956942625226,23.0,True,3.5,6.0,5.107142857142857
1,4,2023-01-14,2023-01-10,development,direct,winter_test_like,32.91546462479017,35.622646,33.554867,25.699942,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,32.91546462479017,23.0,True,46.2,51.0,81.92857142857143
2,4,2023-01-14,2023-01-10,development,direct,winter_test_like,40.29453700505299,35.459305,39.29563,31.797895,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,40.29453700505299,41.0,True,46.5,75.0,67.25
3,4,2023-01-14,2023-01-10,development,direct,winter_test_like,3.5898653099185713,6.120542,8.45233,6.61184,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,3.5898653099185713,6.0,True,20.0,15.0,54.67857142857143
4,4,2023-01-14,2023-01-10,development,direct,winter_test_like,40.619701550551135,37.872585,40.954987,31.205559,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,40.619701550551135,34.0,True,46.7,55.0,95.82142857142857
5,4,2023-01-14,2023-01-10,development,direct,winter_test_like,48.73241435975817,51.231083,54.48901,62.30074,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,48.73241435975817,67.0,True,67.7,108.0,116.03571428571429
6,4,2023-01-14,2023-01-10,development,direct,winter_test_like,10.74207876524274,12.255914,9.633183,7.467877,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,10.74207876524274,18.0,True,9.4,12.0,17.0
7,4,2023-01-14,2023-01-10,development,direct,winter_test_like,5.001429381629537,7.116312,6.693854,4.947226,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,5.001429381629537,10.0,True,7.0,11.0,14.892857142857142
8,4,2023-01-14,2023-01-10,development,direct,winter_test_like,8.702028336777786,10.84146,10.089941,8.151969,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,8.702028336777786,13.0,True,8.9,15.0,20.821428571428573
9,4,2023-01-14,2023-01-10,development,direct,winter_test_like,16.426862804294462,20.787653,19.855106,15.658784,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,16.426862804294462,34.0,True,22.3,38.0,38.392857142857146
10,4,2023-01-14,2023-01-10,development,direct,winter_test_like,33.14640437856127,30.734098,29.588251,23.974087,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,33.14640437856127,36.0,True,23.0,45.0,32.142857142857146
11,4,2023-01-14,2023-01-10,development,direct,winter_test_like,21.387237972214564,29.163078,27.686586,16.859758,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,21.387237972214564,24.0,True,26.0,24.0,74.64285714285714
